Issued date,Sales order Number,Sales Order ID,SO Item ID,Account ID,SO Item Product Number,Product ID,Product,Billing Address,Billing City,Billing State,Billing Zip,Sales Rep Initials,Customer Name,Item,Product Description,Account ID,Sales person,Qty Fulfilled,Unit price,Total price,Total cost,Sales Order Line Item,So ct
01-13-2026,10201,25564,77482,1791,CC Processing,74,CC Processing,400 S 2nd Ave,Sioux Falls,South Dakota,57104,BG,Common Sense,CC Processing,Credit Card Processing Fee,1791,BrandonG,1,$20.04,$20.04,$0.00,2.00,1.00
01-13-2026,10203,25565,77486,1791,CC Processing,74,CC Processing,400 S 2nd Ave,Sioux Falls,South Dakota,57104,BG,Common Sense,CC Processing,Credit Card Processing Fee,1791,BrandonG,1,$5.01,$5.01,$0.00,3.00,1.00
01-13-2026,10197,25555,77452,2484,KB-2000,186,KB-2000,1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,BW,"DORE'S STORES, INC",KB-2000,FG-Focus and Flow 2oz,2484,BenW,3,$0.00,$0.00,$0.00,2.00,1.00
01-13-2026,10197,25555,77453,2484,KB-2001,191,KB-2001,1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,BW,"DORE'S STORES, INC",KB-2001,Release + Relax 60ml,2484,BenW,3,$0.00,$0.00,$0.00,3.00,1.00
01-13-2026,10197,25555,77454,2484,KB-2002,195,KB-2002,1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,BW,"DORE'S STORES, INC",KB-2002,Zoom 60ml bottle,2484,BenW,3,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10197,25555,77455,2484,KB-2003,203,KB-2003,1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,BW,"DORE'S STORES, INC",KB-2003,Mango-Tango 15ml 120mg,2484,BenW,3,$0.00,$0.00,$0.00,5.00,1.00
01-13-2026,10172,25502,77276,1533,KB-2004,212,KB-2004,719 2nd Ave W,Spencer,Iowa,51301,JL,C's Liquor,KB-2004,RAW 60 ml single bottle,1533,Jared,6,$0.00,$0.00,$0.00,3.00,1.00
01-13-2026,10181,25512,77284,1307,KB-2004,212,KB-2004,630 E 58th Ave,Denver,Colorado,80216,BG,Lazy Daze Inc,KB-2004,RAW 60 ml single bottle,1307,BrandonG,6,$0.00,$0.00,$0.00,2.00,1.00
01-13-2026,10172,25502,77236,1533,KB-3000,207,KB-3000,719 2nd Ave W,Spencer,Iowa,51301,JL,C's Liquor,KB-3000,Focus+Flow 12PK,1533,Jared,3,$60.00,$180.00,$15.73,1.00,1.00
01-13-2026,10180,25511,77279,1352,KB-3000,207,KB-3000,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,BG,Vape Colorado,KB-3000,Focus+Flow 12PK,1352,BrandonG,1,$60.00,$60.00,$5.24,1.00,1.00
01-13-2026,10186,25536,77371,1473,KB-3000,207,KB-3000,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,KB-3000,Focus+Flow 12PK,1473,DerekW,2,$60.00,$120.00,$10.49,1.00,1.00
01-13-2026,10202,25566,77487,980,KB-3000,207,KB-3000,1650a Storrs Rd,Storrs,Connecticut,6268,ADM,SMOKE ZONE STORRS-ST (CT),KB-3000,Focus+Flow 12PK,980,admin,8,$55.80,$446.40,$41.96,2.00,2.00
01-13-2026,10165,25435,77015,562,KB-3001,193,KB-3001,3372 Santa Rosa Ave,Santa Rosa,California,95407,BW,The Mighty Quinn Smoke,KB-3001,Release + Relax 12pk,562,BenW,3,$54.00,$162.00,$49.50,2.00,1.00
01-13-2026,10196,25556,77456,1955,KB-3001,193,KB-3001,1522 S Vista Ave,Boise,Idaho,83705,DW,No Gravity,KB-3001,Release + Relax 12pk,1955,DerekW,1,$54.00,$54.00,$16.50,1.00,1.00
01-13-2026,10186,25536,77372,1473,KB-3002,196,KB-3002,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,KB-3002,Zoom 12PK,1473,DerekW,2,$42.00,$84.00,$32.46,2.00,1.00
01-13-2026,10191,25547,77417,1447,KB-3002,196,KB-3002,655 N Five Mile Road,Boise,Idaho,83713,ADM,Good Vibes Boise,KB-3002,Zoom 12PK,1447,admin,6,$39.00,$234.00,$97.38,2.00,1.00
01-13-2026,10184,25519,77310,1493,KB-3004,213,KB-3004,251 5th Ave Street Level,New York,New York,10016,DW,Mahant 342 Inc,KB-3004,RAW 12 pk,1493,DerekW,6,$54.00,$324.00,$0.00,1.00,1.00
01-13-2026,10196,25556,77458,1955,KB-3004,213,KB-3004,1522 S Vista Ave,Boise,Idaho,83705,DW,No Gravity,KB-3004,RAW 12 pk,1955,DerekW,1,$54.00,$54.00,$0.00,3.00,1.00
01-13-2026,10203,25565,77484,1791,KB-3004,213,KB-3004,400 S 2nd Ave,Sioux Falls,South Dakota,57104,BG,Common Sense,KB-3004,RAW 12 pk,1791,BrandonG,3,$54.00,$162.00,$0.00,1.00,1.00
01-13-2026,9894,24422,73538,287,KB-4000,206,KB-4000,5740 Logan Street,Denver,Colorado,80216,JL,Number One Distro,KB-4000,Focus MC12,287,Jared,56,$612.00,"$34,272.00","$12,651.30",1.00,1.00
01-13-2026,10060,25093,75894,1254,KB-4000,206,KB-4000,3800 Factoria Blvd SE,Bellevue,Washington,98006,BW,Hotbox Smoke Shop | Bellevue,KB-4000,Focus MC12,1254,BenW,2,$717.50,"$1,435.00",$463.92,1.00,1.00
01-13-2026,10165,25435,77014,562,KB-4000,206,KB-4000,3372 Santa Rosa Ave,Santa Rosa,California,95407,BW,The Mighty Quinn Smoke,KB-4000,Focus MC12,562,BenW,2,$720.00,"$1,440.00",$483.68,1.00,1.00
01-13-2026,10181,25512,77283,1307,KB-4000,206,KB-4000,630 E 58th Ave,Denver,Colorado,80216,BG,Lazy Daze Inc,KB-4000,Focus MC12,1307,BrandonG,2,$684.00,"$1,368.00",$463.92,1.00,1.00
01-13-2026,10188,25540,77393,392,KB-4000,206,KB-4000,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,ED,Destin Smoke Shop,KB-4000,Focus MC12,392,Zalak,3,$720.00,"$2,160.00",$695.89,1.00,1.00
01-13-2026,10191,25547,77413,1447,KB-4000,206,KB-4000,655 N Five Mile Road,Boise,Idaho,83713,ADM,Good Vibes Boise,KB-4000,Focus MC12,1447,admin,4,$576.00,"$2,304.00",$967.36,1.00,1.00
01-13-2026,10200,25563,77478,245,KB-4000,206,KB-4000,607 n Orchard,boise,Idaho,83706,ADM,Elevated Alternatives,KB-4000,Focus MC12,245,admin,3,$576.00,"$1,728.00",$611.73,1.00,1.00
01-13-2026,10204,25575,77506,1014,KB-4000,206,KB-4000,12910 Magnolia Blvd,Sherman Oaks,California,91423,ADM,PURPLE HAZE SHERMAN OAKS-SO (CA),KB-4000,Focus MC12,1014,admin,2,$669.60,"$1,339.20",$441.64,2.00,2.00
01-13-2026,9894,24422,73541,287,KB-4001,194,KB-4001,5740 Logan Street,Denver,Colorado,80216,JL,Number One Distro,KB-4001,Release + Relax MC (12 boxes),287,Jared,2,$525.60,"$1,051.20",$350.39,2.00,1.00
01-13-2026,10178,25509,77271,284,KB-4001,194,KB-4001,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,JL,ISmoke Cigars and Vape LLC,KB-4001,Release + Relax MC (12 boxes),284,Jared,3,$525.60,"$1,576.80",$525.58,1.00,1.00
01-13-2026,10201,25564,77481,1791,KB-4001,194,KB-4001,400 S 2nd Ave,Sioux Falls,South Dakota,57104,BG,Common Sense,KB-4001,Release + Relax MC (12 boxes),1791,BrandonG,1,$648.00,$648.00,$175.19,1.00,1.00
01-13-2026,10198,25559,77471,2485,KB-4002,197,KB-4002,8200 Southwest Barbur Blvd,Portland,Oregon,97219,BW,Tobacco Town 2,KB-4002,Zoom MC (12 boxes),2485,BenW,2,$504.00,"$1,008.00",$238.61,1.00,1.00
01-13-2026,10200,25563,77479,245,KB-4002,197,KB-4002,607 n Orchard,boise,Idaho,83706,ADM,Elevated Alternatives,KB-4002,Zoom MC (12 boxes),245,admin,1,$468.00,$468.00,$119.31,2.00,1.00
01-13-2026,10185,25535,77369,1552,KB-4004,214,KB-4004,522 Burmont Rd,Pennsylvania,Pennsylvania,19026,DW,Puff N Stuff,KB-4004,RAW MC (12 count),1552,DerekW,1,$648.00,$648.00,$150.81,1.00,1.00
01-13-2026,10190,25544,77399,551,KB-4004,214,KB-4004,1600 w 1st st,Loveland,Colorado,80537,BG,One Love,KB-4004,RAW MC (12 count),551,BrandonG,1,$648.00,$648.00,$150.81,1.00,1.00
01-13-2026,9894,24422,73542,287,Shipping,11,Shipping,5740 Logan Street,Denver,Colorado,80216,JL,Number One Distro,Shipping,Shipping,287,Jared,1,$353.00,$353.00,$0.05,3.00,1.00
01-13-2026,9894,24422,77537,287,Shipping,11,Shipping,5740 Logan Street,Denver,Colorado,80216,JL,Number One Distro,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121991940,287,Jared,1,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10060,25093,75895,1254,Shipping,11,Shipping,3800 Factoria Blvd SE,Bellevue,Washington,98006,BW,Hotbox Smoke Shop | Bellevue,Shipping,Shipping,1254,BenW,1,$0.00,$0.00,$0.05,2.00,1.00
01-13-2026,10060,25093,77463,1254,Shipping,11,Shipping,3800 Factoria Blvd SE,Bellevue,Washington,98006,BW,Hotbox Smoke Shop | Bellevue,Shipping,Shipping Tracking: 1Z90V7160328796757,1254,BenW,1,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10165,25435,77016,562,Shipping,11,Shipping,3372 Santa Rosa Ave,Santa Rosa,California,95407,BW,The Mighty Quinn Smoke,Shipping,Shipping,562,BenW,1,$0.00,$0.00,$0.05,3.00,1.00
01-13-2026,10165,25435,77448,562,Shipping,11,Shipping,3372 Santa Rosa Ave,Santa Rosa,California,95407,BW,The Mighty Quinn Smoke,Shipping,Shipping Tracking: 1Z90V7160316828182,562,BenW,1,$0.00,$0.00,$0.00,5.00,1.00
01-13-2026,10172,25502,77237,1533,Shipping,11,Shipping,719 2nd Ave W,Spencer,Iowa,51301,JL,C's Liquor,Shipping,Shipping,1533,Jared,1,$10.00,$10.00,$0.05,2.00,1.00
01-13-2026,10172,25502,77445,1533,Shipping,11,Shipping,719 2nd Ave W,Spencer,Iowa,51301,JL,C's Liquor,Shipping,Shipping Tracking: 1Z90V7160312024968,1533,Jared,1,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10178,25509,77272,284,Shipping,11,Shipping,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,JL,ISmoke Cigars and Vape LLC,Shipping,Shipping,284,Jared,1,$45.00,$45.00,$0.05,2.00,1.00
01-13-2026,10178,25509,77465,284,Shipping,11,Shipping,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,JL,ISmoke Cigars and Vape LLC,Shipping,Shipping Tracking: 1Z90V7160312042019,284,Jared,1,$0.00,$0.00,$0.00,3.00,1.00
01-13-2026,10180,25511,77280,1352,Shipping,11,Shipping,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,BG,Vape Colorado,Shipping,Shipping,1352,BrandonG,1,$5.00,$5.00,$0.05,2.00,1.00
01-13-2026,10180,25511,77447,1352,Shipping,11,Shipping,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,BG,Vape Colorado,Shipping,Shipping Tracking: 1Z90V7160321068734,1352,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10181,25512,77470,1307,Shipping,11,Shipping,630 E 58th Ave,Denver,Colorado,80216,BG,Lazy Daze Inc,Shipping,Shipping Tracking: 1Z90V7160330645629,1307,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10184,25519,77311,1493,Shipping,11,Shipping,251 5th Ave Street Level,New York,New York,10016,DW,Mahant 342 Inc,Shipping,Shipping,1493,DerekW,1,$15.00,$15.00,$0.05,2.00,1.00
01-13-2026,10184,25519,77446,1493,Shipping,11,Shipping,251 5th Ave Street Level,New York,New York,10016,DW,Mahant 342 Inc,Shipping,Shipping Tracking: 1Z90V7160315001978,1493,DerekW,1,$0.00,$0.00,$0.00,3.00,1.00
01-13-2026,10185,25535,77370,1552,Shipping,11,Shipping,522 Burmont Rd,Pennsylvania,Pennsylvania,19026,DW,Puff N Stuff,Shipping,Shipping,1552,DerekW,1,$30.00,$30.00,$0.05,2.00,1.00
01-13-2026,10185,25535,77462,1552,Shipping,11,Shipping,522 Burmont Rd,Pennsylvania,Pennsylvania,19026,DW,Puff N Stuff,Shipping,Shipping Tracking: 1Z90V7160338063145,1552,DerekW,1,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10186,25536,77373,1473,Shipping,11,Shipping,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,Shipping,Shipping,1473,DerekW,1,$15.00,$15.00,$0.05,3.00,1.00
01-13-2026,10186,25536,77444,1473,Shipping,11,Shipping,498 Stillwater Ave,Old Town,Maine,4468,DW,Maine Smoke Shop,Shipping,Shipping Tracking: 1Z90V7160336789526,1473,DerekW,1,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10188,25540,77464,392,Shipping,11,Shipping,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,ED,Destin Smoke Shop,Shipping,Shipping Tracking: 1Z90V7160335577579,392,Zalak,1,$0.00,$0.00,$0.00,3.00,1.00
01-13-2026,10190,25544,77401,551,Shipping,11,Shipping,1600 w 1st st,Loveland,Colorado,80537,BG,One Love,Shipping,Shipping,551,BrandonG,1,$20.00,$20.00,$0.05,2.00,1.00
01-13-2026,10190,25544,77437,551,Shipping,11,Shipping,1600 w 1st st,Loveland,Colorado,80537,BG,One Love,Shipping,Shipping Tracking: 1Z90V7160318362547,551,BrandonG,1,$0.00,$0.00,$0.00,3.00,1.00
01-13-2026,10191,25547,77443,1447,Shipping,11,Shipping,655 N Five Mile Road,Boise,Idaho,83713,ADM,Good Vibes Boise,Shipping,Shipping Tracking: WILL CALL,1447,admin,1,$0.00,$0.00,$0.00,3.00,1.00
01-13-2026,10197,25555,77488,2484,Shipping,11,Shipping,1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,BW,"DORE'S STORES, INC",Shipping,Shipping Tracking: 1Z90V7160309602643,2484,BenW,1,$0.00,$0.00,$0.00,6.00,1.00
01-13-2026,10196,25556,77501,1955,Shipping,11,Shipping,1522 S Vista Ave,Boise,Idaho,83705,DW,No Gravity,Shipping,Shipping Tracking: WILL CALL,1955,DerekW,1,$0.00,$0.00,$0.00,5.00,1.00
01-13-2026,10198,25559,77472,2485,Shipping,11,Shipping,8200 Southwest Barbur Blvd,Portland,Oregon,97219,BW,Tobacco Town 2,Shipping,Shipping,2485,BenW,1,$0.00,$0.00,$0.05,2.00,1.00
01-13-2026,10198,25559,77493,2485,Shipping,11,Shipping,8200 Southwest Barbur Blvd,Portland,Oregon,97219,BW,Tobacco Town 2,Shipping,Shipping Tracking: 1Z90V7160329993676,2485,BenW,1,$0.00,$0.00,$0.00,3.00,1.00
01-13-2026,10200,25563,77755,245,Shipping,11,Shipping,607 n Orchard,boise,Idaho,83706,ADM,Elevated Alternatives,Shipping,Shipping Tracking: WILL CALL,245,admin,1,$0.00,$0.00,$0.00,3.00,1.00
01-13-2026,10201,25564,77483,1791,Shipping,11,Shipping,400 S 2nd Ave,Sioux Falls,South Dakota,57104,BG,Common Sense,Shipping,Shipping,1791,BrandonG,1,$20.00,$20.00,$0.05,3.00,1.00
01-13-2026,10201,25564,77489,1791,Shipping,11,Shipping,400 S 2nd Ave,Sioux Falls,South Dakota,57104,BG,Common Sense,Shipping,Shipping Tracking: 1Z90V7160304045255,1791,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10203,25565,77485,1791,Shipping,11,Shipping,400 S 2nd Ave,Sioux Falls,South Dakota,57104,BG,Common Sense,Shipping,Shipping,1791,BrandonG,1,$5.00,$5.00,$0.05,2.00,1.00
01-13-2026,10203,25565,77495,1791,Shipping,11,Shipping,400 S 2nd Ave,Sioux Falls,South Dakota,57104,BG,Common Sense,Shipping,Shipping Tracking: 1Z90V7160332329717,1791,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-13-2026,10202,25566,77491,980,Shipping,11,Shipping,1650a Storrs Rd,Storrs,Connecticut,6268,ADM,SMOKE ZONE STORRS-ST (CT),Shipping,Shipping Tracking: 1Z90V7160305689068,980,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-13-2026,10204,25575,77562,1014,Shipping,11,Shipping,12910 Magnolia Blvd,Sherman Oaks,California,91423,ADM,PURPLE HAZE SHERMAN OAKS-SO (CA),Shipping,Shipping Tracking: 1Z90V7160338703346,1014,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-13-2026,10197,25555,77451,2484,Store Sample Kit,85,Store Sample Kit,1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,BW,"DORE'S STORES, INC",,Store Sample Kit,2484,BenW,1,$0.00,$0.00,$13.31,1.00,1.00
01-13-2026,10196,25556,77457,1955,Sample Cost,0,,1522 S Vista Ave,Boise,Idaho,83705,DW,No Gravity,,Samples,1955,DerekW,1,-$54.00,-$54.00,$0.00,2.00,1.00
01-13-2026,10196,25556,77459,1955,Sample Cost,0,,1522 S Vista Ave,Boise,Idaho,83705,DW,No Gravity,,Samples,1955,DerekW,1,-$54.00,-$54.00,$0.00,4.00,1.00
01-14-2026,10205,25581,77512,785,KB-4000,206,KB-4000,911 N Lake Havasu Ave,Lake Havasu City,Arizona,86403,JL,The Kind Connection Smoke Shop,KB-4000,Focus MC12,785,Jared,1,$720.00,$720.00,$212.52,1.00,1.00
01-14-2026,10207,25604,77611,1194,KB-4000,206,KB-4000,"1525 S Baker Ave, Unit B",Ontario,California,91761,ED,Supreme Glass Wholesale Inc,KB-4000,Focus MC12,1194,Zalak,56,$576.00,"$32,256.00","$11,395.45",1.00,1.00
01-14-2026,10205,25581,77513,785,KB-4002,197,KB-4002,911 N Lake Havasu Ave,Lake Havasu City,Arizona,86403,JL,The Kind Connection Smoke Shop,KB-4002,Zoom MC (12 boxes),785,Jared,1,$504.00,$504.00,$119.31,2.00,1.00
01-14-2026,10205,25581,77610,785,Shipping,11,Shipping,911 N Lake Havasu Ave,Lake Havasu City,Arizona,86403,JL,The Kind Connection Smoke Shop,Shipping,Shipping Tracking: 1Z90V7160337693038,785,Jared,1,$0.00,$0.00,$0.00,3.00,1.00
01-14-2026,10207,25604,77769,1194,Shipping,11,Shipping,"1525 S Baker Ave, Unit B",Ontario,California,91761,ED,Supreme Glass Wholesale Inc,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122131350,1194,Zalak,1,$0.00,$0.00,$0.00,2.00,1.00
01-15-2026,10212,25623,77672,511,CC Processing,74,CC Processing,6166 Gunn Hwy,Tampa,Florida,33625,ED,Drip Botanical Tea Bar,CC Processing,Credit Card Processing Fee,511,Zalak,1,$82.08,$82.08,$0.00,2.00,1.00
01-15-2026,10214,25630,77754,1649,CC Processing,74,CC Processing,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,BG,SNJ GIFTS | AK,CC Processing,Credit Card Processing Fee,1649,BrandonG,1,$21.77,$21.77,$0.00,5.00,1.00
01-15-2026,10219,25638,77739,2026,CC Processing,74,CC Processing,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,BG,Numia Healing,CC Processing,Credit Card Processing Fee,2026,BrandonG,1,$5.70,$5.70,$0.00,3.00,1.00
01-15-2026,10214,25630,77702,1649,KB-3000,207,KB-3000,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,BG,SNJ GIFTS | AK,KB-3000,Focus+Flow 12PK,1649,BrandonG,6,$60.00,$360.00,$31.47,1.00,1.00
01-15-2026,10219,25638,77726,2026,KB-3000,207,KB-3000,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,BG,Numia Healing,KB-3000,Focus+Flow 12PK,2026,BrandonG,3,$60.00,$180.00,$15.73,1.00,1.00
01-15-2026,10218,25635,77719,343,KB-3001,193,KB-3001,209 E Liberty St,Ann Arbor,Michigan,48104,ADM,WILD SIDE ANN ARBOR-AA2 (MI),KB-3001,Release + Relax 12pk,343,admin,2,$55.80,$111.60,$33.00,4.00,2.00
01-15-2026,10216,25632,77708,1418,KB-3002,196,KB-3002,203 Caldwell Blvd,Nampa,Idaho,83651,ADM,Viable Alternatives - Nampa,KB-3002,Zoom 12PK,1418,admin,8,$39.00,$312.00,$129.84,1.00,1.00
01-15-2026,10214,25630,77703,1649,KB-3003,204,KB-3003,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,BG,SNJ GIFTS | AK,KB-3003,Mango-Tango 12pk,1649,BrandonG,2,$60.00,$120.00,$34.47,2.00,1.00
01-15-2026,10214,25630,77704,1649,KB-3004,213,KB-3004,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,BG,SNJ GIFTS | AK,KB-3004,RAW 12 pk,1649,BrandonG,3,$54.00,$162.00,$0.00,3.00,1.00
01-15-2026,10221,25653,77770,1579,KB-3004,213,KB-3004,344 W Main St,American Fork,Utah,84003,BG,Good Earth Markets,KB-3004,RAW 12 pk,1579,BrandonG,6,$54.00,$324.00,$0.00,1.00,1.00
01-15-2026,10208,25606,77615,308,KB-4000,206,KB-4000,236 space park s,nashville,Tennessee,37211,ED,Down South Distro,KB-4000,Focus MC12,308,Zalak,56,$612.00,"$34,272.00","$12,466.14",1.00,1.00
01-15-2026,10212,25623,77671,511,KB-4000,206,KB-4000,6166 Gunn Hwy,Tampa,Florida,33625,ED,Drip Botanical Tea Bar,KB-4000,Focus MC12,511,Zalak,4,$684.00,"$2,736.00",$825.25,1.00,1.00
01-15-2026,10217,25634,77713,998,KB-4000,206,KB-4000,1421 S Miltion Road,Flagstaff,Arizona,86001,ADM,WILD SIDE FLAGSTAFF-FS 1,KB-4000,Focus MC12,998,admin,2,$669.60,"$1,339.20",$411.14,2.00,2.00
01-15-2026,10218,25635,77718,343,KB-4000,206,KB-4000,209 E Liberty St,Ann Arbor,Michigan,48104,ADM,WILD SIDE ANN ARBOR-AA2 (MI),KB-4000,Focus MC12,343,admin,2,$669.60,"$1,339.20",$408.77,2.00,2.00
01-15-2026,10208,25606,77616,308,KB-4001,194,KB-4001,236 space park s,nashville,Tennessee,37211,ED,Down South Distro,KB-4001,Release + Relax MC (12 boxes),308,Zalak,1,$525.60,$525.60,$175.19,2.00,1.00
01-15-2026,10208,25606,77617,308,Shipping,11,Shipping,236 space park s,nashville,Tennessee,37211,ED,Down South Distro,Shipping,Shipping,308,Zalak,1,$695.00,$695.00,$0.05,3.00,1.00
01-15-2026,10208,25606,77848,308,Shipping,11,Shipping,236 space park s,nashville,Tennessee,37211,ED,Down South Distro,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122228920,308,Zalak,1,$0.00,$0.00,$0.00,4.00,1.00
01-15-2026,10212,25623,77699,511,Shipping,11,Shipping,6166 Gunn Hwy,Tampa,Florida,33625,ED,Drip Botanical Tea Bar,Shipping,Shipping Tracking: 1Z90V7160321385187,511,Zalak,1,$0.00,$0.00,$0.00,3.00,1.00
01-15-2026,10214,25630,77705,1649,Shipping,11,Shipping,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,BG,SNJ GIFTS | AK,Shipping,Shipping,1649,BrandonG,1,$83.79,$83.79,$0.05,4.00,1.00
01-15-2026,10214,25630,77761,1649,Shipping,11,Shipping,"ATTN: Jacob
216 4th Avenue Suite #5",Seward,Alaska,99664,BG,SNJ GIFTS | AK,Shipping,Shipping Tracking: 1Z90V7160327023744,1649,BrandonG,1,$0.00,$0.00,$0.00,6.00,1.00
01-15-2026,10216,25632,78712,1418,Shipping,11,Shipping,203 Caldwell Blvd,Nampa,Idaho,83651,ADM,Viable Alternatives - Nampa,Shipping,Shipping Tracking: WILL CALL,1418,admin,1,$0.00,$0.00,$0.00,2.00,1.00
01-15-2026,10217,25634,77716,998,Shipping,11,Shipping,1421 S Miltion Road,Flagstaff,Arizona,86001,ADM,WILD SIDE FLAGSTAFF-FS 1,Shipping,Shipping Tracking: 1Z90V7160325357254,998,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-15-2026,10218,25635,77728,343,Shipping,11,Shipping,209 E Liberty St,Ann Arbor,Michigan,48104,ADM,WILD SIDE ANN ARBOR-AA2 (MI),Shipping,Shipping Tracking: 1Z90V7160338858073,343,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-15-2026,10219,25638,77727,2026,Shipping,11,Shipping,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,BG,Numia Healing,Shipping,Shipping,2026,BrandonG,1,$10.00,$10.00,$0.05,2.00,1.00
01-15-2026,10219,25638,77746,2026,Shipping,11,Shipping,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,BG,Numia Healing,Shipping,Shipping Tracking: 1Z90V7160308374311,2026,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-15-2026,10221,25653,77777,1579,Shipping,11,Shipping,344 W Main St,American Fork,Utah,84003,BG,Good Earth Markets,Shipping,Shipping Tracking: 1Z90V7160318452600,1579,BrandonG,1,$0.00,$0.00,$0.00,2.00,1.00
01-16-2026,10229,25683,77891,2724,Acrylic-008,200,Acrylic-008,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,Acrylic-008,4-Tier Acrylic- Focus+Flow Topper-  Empty Black,2724,admin,1,$0.00,$0.00,$0.00,26.00,1.00
01-16-2026,10226,25677,77846,2106,CC Processing,74,CC Processing,2612 CELESTIAL LN,LINCOLN,California,95648,BW,NASEEB TRADING LLC,CC Processing,Credit Card Processing Fee,2106,BenW,1,$77.57,$77.57,$0.00,3.00,1.00
01-16-2026,10229,25683,77889,2724,FG- 1kg Green Caps Wt,36,FG- 1kg Green Caps Wt,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-001,1kg Green Caps Wt,2724,admin,2,$40.00,$80.00,$47.48,24.00,1.00
01-16-2026,10229,25683,77869,2724,FG- 20g Green Powder,39,FG- 20g Green Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-010,20g Green Powder,2724,admin,2,$2.00,$4.00,$2.62,6.00,1.00
01-16-2026,10229,25683,77870,2724,FG- 20g Red Powder,37,FG- 20g Red Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-011,20g Red Powder,2724,admin,2,$2.00,$4.00,$2.62,7.00,1.00
01-16-2026,10229,25683,77871,2724,FG- 20g White Powder,38,FG- 20g White Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-012,20g White Powder,2724,admin,2,$2.00,$4.00,$2.62,8.00,1.00
01-16-2026,10229,25683,77872,2724,FG- 60g Green Powder,42,FG- 60g Green Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-013,60g Green Powder,2724,admin,2,$3.50,$7.00,$3.40,9.00,1.00
01-16-2026,10229,25683,77873,2724,FG- 60g Red Powder,40,FG- 60g Red Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-014,60g Red Powder,2724,admin,2,$3.50,$7.00,$3.39,10.00,1.00
01-16-2026,10229,25683,77874,2724,FG- 60g White Powder,41,FG- 60g White Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-015,60g White Powder,2724,admin,2,$3.50,$7.00,$3.39,11.00,1.00
