Issued Date,Account id,Billing Name,Bill to address,Billing City,Billing State,Billing Zip,Customer,Default Sales Rep,Product ID,Product,Sales order Number,So status,Sales Rep,Sales Order Custom Field 1,Sales Order Custom Field 2,So c3,Sales Order Custom Field 4,Sales Order Custom Field 5,So c6,SO ID,SO Item ID,SO Item Product Number,Product description,Soitem desc,SO Item Type,BOL,Carrier name,Ship status,SO Number,Status ID,Sales man initials,Company name,Qty fulfilled,Last Unit Price,So ct,Unit Price,Total Price,Total cost,Sales Order Line Item
01-22-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,11,Shipping,10292,Fulfilled,BrandonG,,,,,,,25884,78571,Shipping,Shipping,Shipping Tracking: 1Z90V7160300821584,Shipping,235976,UPS,Shipped,10292,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
01-22-2026,3198,Tesoro Corporation,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,Tesoro Corporation,Brandon Good,85,Store Sample Kit,10303,Fulfilled,BrandonG,,,,,,,25902,78624,Store Sample Kit,Store Sample Kit,Store Sample Kit,Kit,236164,UPS,Shipped,10303,30,BG,CWL Brands,1.00,$0.0000,1.00,$54.00,$54.00,$13.31,1.00
01-22-2026,3198,Tesoro Corporation,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,Tesoro Corporation,Brandon Good,186,KB-2000,10303,Fulfilled,BrandonG,,,,,,,25902,78625,KB-2000,FG-Focus and Flow 2oz,FG-Focus and Flow 2oz,Sale,236164,UPS,Shipped,10303,30,BG,CWL Brands,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
01-22-2026,3198,Tesoro Corporation,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,Tesoro Corporation,Brandon Good,191,KB-2001,10303,Fulfilled,BrandonG,,,,,,,25902,78626,KB-2001,Release + Relax 60ml,Release + Relax 60ml,Sale,236164,UPS,Shipped,10303,30,BG,CWL Brands,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,3.00
01-22-2026,3198,Tesoro Corporation,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,Tesoro Corporation,Brandon Good,195,KB-2002,10303,Fulfilled,BrandonG,,,,,,,25902,78627,KB-2002,Zoom 60ml bottle,Zoom 60ml bottle,Sale,236164,UPS,Shipped,10303,30,BG,CWL Brands,3.00,$3.5000,1.00,$0.00,$0.00,$0.00,4.00
01-22-2026,3198,Tesoro Corporation,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,Tesoro Corporation,Brandon Good,203,KB-2003,10303,Fulfilled,BrandonG,,,,,,,25902,78628,KB-2003,Mango-Tango 15ml 120mg,Mango-Tango 15ml 120mg,Sale,236164,UPS,Shipped,10303,30,BG,CWL Brands,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,5.00
01-22-2026,3198,Tesoro Corporation,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,Tesoro Corporation,Brandon Good,0,,10303,Fulfilled,BrandonG,,,,,,,25902,78629,Sample Cost,,Samples,Discount Amount,236164,UPS,Shipped,10303,30,BG,CWL Brands,1.00,$0.0000,1.00,-$54.00,-$54.00,$0.00,6.00
01-22-2026,3198,Tesoro Corporation,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,Tesoro Corporation,Brandon Good,11,Shipping,10303,Fulfilled,BrandonG,,,,,,,25902,78660,Shipping,Shipping,Shipping Tracking: 1Z90V7160321303265,Shipping,236164,UPS,Shipped,10303,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
01-22-2026,3197,Quik Mart | UT,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,Quik Mart | UT,Brandon Good,85,Store Sample Kit,10301,Fulfilled,BrandonG,,,,,,,25900,78617,Store Sample Kit,Store Sample Kit,Store Sample Kit,Kit,236157,UPS,Shipped,10301,30,BG,CWL Brands,1.00,$0.0000,1.00,$54.00,$54.00,$13.31,2.00
01-22-2026,3197,Quik Mart | UT,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,Quik Mart | UT,Brandon Good,186,KB-2000,10301,Fulfilled,BrandonG,,,,,,,25900,78618,KB-2000,FG-Focus and Flow 2oz,FG-Focus and Flow 2oz,Sale,236157,UPS,Shipped,10301,30,BG,CWL Brands,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,3.00
01-22-2026,3197,Quik Mart | UT,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,Quik Mart | UT,Brandon Good,191,KB-2001,10301,Fulfilled,BrandonG,,,,,,,25900,78619,KB-2001,Release + Relax 60ml,Release + Relax 60ml,Sale,236157,UPS,Shipped,10301,30,BG,CWL Brands,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,4.00
01-22-2026,3197,Quik Mart | UT,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,Quik Mart | UT,Brandon Good,195,KB-2002,10301,Fulfilled,BrandonG,,,,,,,25900,78620,KB-2002,Zoom 60ml bottle,Zoom 60ml bottle,Sale,236157,UPS,Shipped,10301,30,BG,CWL Brands,3.00,$3.5000,1.00,$0.00,$0.00,$0.00,5.00
01-22-2026,3197,Quik Mart | UT,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,Quik Mart | UT,Brandon Good,203,KB-2003,10301,Fulfilled,BrandonG,,,,,,,25900,78621,KB-2003,Mango-Tango 15ml 120mg,Mango-Tango 15ml 120mg,Sale,236157,UPS,Shipped,10301,30,BG,CWL Brands,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,6.00
01-22-2026,3197,Quik Mart | UT,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,Quik Mart | UT,Brandon Good,0,,10301,Fulfilled,BrandonG,,,,,,,25900,78623,Sample Cost,,Samples,Discount Amount,236157,UPS,Shipped,10301,30,BG,CWL Brands,1.00,$0.0000,1.00,-$54.00,-$54.00,$0.00,1.00
01-22-2026,3197,Quik Mart | UT,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,Quik Mart | UT,Brandon Good,11,Shipping,10301,Fulfilled,BrandonG,,,,,,,25900,78661,Shipping,Shipping,Shipping Tracking: 1Z90V7160310558734,Shipping,236157,UPS,Shipped,10301,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
01-22-2026,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,206,KB-4000,10286,Fulfilled,DerekW,,,,,,,25855,78454,KB-4000,Focus MC12,Focus MC12,Sale,236300,Saia,Shipped,10286,30,DW,CWL Brands,28.00,$576.0000,1.00,$626.40,"$17,539.20","$5,854.93",1.00
01-22-2026,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,11,Shipping,10286,Fulfilled,DerekW,,,,,,,25855,78455,Shipping,Shipping,Shipping,Shipping,236300,Saia,Shipped,10286,30,DW,CWL Brands,1.00,$0.0000,1.00,$350.00,$350.00,$0.05,2.00
01-22-2026,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,11,Shipping,10286,Fulfilled,DerekW,,,,,,,25855,78817,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122635110,Shipping,236300,Saia,Shipped,10286,30,DW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-22-2026,3117,D2D Distribution,251 Andrews Rd,Mineola,New York,11501,D2D Distribution,Derek Whitworth,206,KB-4000,10288,Closed Short,DerekW,,,,,,,25867,78468,KB-4000,Focus MC12,Focus MC12,Sale,236294,Saia,Shipped,10288,30,DW,CWL Brands,40.00,$576.0000,1.00,$612.00,"$24,480.00","$8,364.19",1.00
01-22-2026,3117,D2D Distribution,251 Andrews Rd,Mineola,New York,11501,D2D Distribution,Derek Whitworth,194,KB-4001,10288,Closed Short,DerekW,,,,,,,25867,78469,KB-4001,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,236294,Saia,Shipped,10288,30,DW,CWL Brands,3.00,$651.0000,1.00,$540.00,"$1,620.00",$525.58,2.00
01-22-2026,3117,D2D Distribution,251 Andrews Rd,Mineola,New York,11501,D2D Distribution,Derek Whitworth,197,KB-4002,10288,Closed Short,DerekW,,,,,,,25867,78470,KB-4002,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,236294,Saia,Shipped,10288,30,DW,CWL Brands,2.00,$504.0000,1.00,$432.00,$864.00,$238.61,3.00
01-22-2026,3117,D2D Distribution,251 Andrews Rd,Mineola,New York,11501,D2D Distribution,Derek Whitworth,205,KB-4003,10288,Closed Short,DerekW,,,,,,,25867,78471,KB-4003,Mango-Tango MC 12CT,Mango-Tango MC 12CT,Sale,236294,Saia,Shipped,10288,30,DW,CWL Brands,0.00,$864.0000,1.00,$576.00,$0.00,$0.00,4.00
01-22-2026,3117,D2D Distribution,251 Andrews Rd,Mineola,New York,11501,D2D Distribution,Derek Whitworth,11,Shipping,10288,Closed Short,DerekW,,,,,,,25867,78472,Shipping,Shipping,Shipping,Shipping,236294,Saia,Shipped,10288,30,DW,CWL Brands,1.00,$0.0000,1.00,$550.00,$550.00,$0.05,5.00
01-22-2026,3117,D2D Distribution,251 Andrews Rd,Mineola,New York,11501,D2D Distribution,Derek Whitworth,0,,10288,Closed Short,DerekW,,,,,,,25867,78473,Paid Shipping,,AE Paid Shipping,Discount Amount,236294,Saia,Shipped,10288,30,DW,CWL Brands,0.00,$0.0000,1.00,-$550.00,-$550.00,$0.00,6.00
01-22-2026,3117,D2D Distribution,251 Andrews Rd,Mineola,New York,11501,D2D Distribution,Derek Whitworth,200,Acrylic-008,10288,Closed Short,DerekW,,,,,,,25867,78541,Acrylic-008,4-Tier Acrylic- Focus+Flow Topper-  Empty Black,4-Tier Acrylic- Focus+Flow Topper-  Empty Black,Sale,236294,Saia,Shipped,10288,30,DW,CWL Brands,3.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
01-22-2026,3117,D2D Distribution,251 Andrews Rd,Mineola,New York,11501,D2D Distribution,Derek Whitworth,11,Shipping,10288,Closed Short,DerekW,,,,,,,25867,78816,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122633970,Shipping,236294,Saia,Shipped,10288,30,DW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,8.00
01-22-2026,1432,noura smoke & vape shop,2401 N Ponce De Leon Blvd,St. Augustine,Florida,32084,noura smoke & vape shop,,206,KB-4000,10287,Fulfilled,Zalak,,,,,,,25856,78456,KB-4000,Focus MC12,Focus MC12,Sale,236041,UPS,Shipped,10287,30,ED,CWL Brands,1.00,$576.0000,1.00,$720.00,$720.00,$216.83,1.00
01-22-2026,1432,noura smoke & vape shop,2401 N Ponce De Leon Blvd,St. Augustine,Florida,32084,noura smoke & vape shop,,11,Shipping,10287,Fulfilled,Zalak,,,,,,,25856,78457,Shipping,Shipping,Shipping,Shipping,236041,UPS,Shipped,10287,30,ED,CWL Brands,1.00,$0.0000,1.00,$30.00,$30.00,$0.05,2.00
01-22-2026,1432,noura smoke & vape shop,2401 N Ponce De Leon Blvd,St. Augustine,Florida,32084,noura smoke & vape shop,,11,Shipping,10287,Fulfilled,Zalak,,,,,,,25856,78582,Shipping,Shipping,Shipping Tracking: 1Z90V7160307564046,Shipping,236041,UPS,Shipped,10287,30,ED,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-22-2026,1775,Lg Mart,"1265 S Capitol Blvd, #101",Boise,Idaho,83706,Lg Mart,Robert Farias,206,KB-4000,10300,Fulfilled,admin,,,,,,,25899,78603,KB-4000,Focus MC12,Focus MC12,Sale,236133,Will Call,Shipped,10300,30,ADM,CWL Brands,2.00,$576.0000,1.00,$684.00,"$1,368.00",$429.58,1.00
01-22-2026,1775,Lg Mart,"1265 S Capitol Blvd, #101",Boise,Idaho,83706,Lg Mart,Robert Farias,11,Shipping,10300,Fulfilled,admin,,,,,,,25899,78605,Shipping,Shipping,Shipping Tracking: WILL CALL,Shipping,236133,Will Call,Shipped,10300,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-22-2026,1659,WILD SIDE LOVELAND-LL,2245 W. Eisenhower Blvd Unit B4,Loveland,Colorado,80537,WILD SIDE LOVELAND-LL,,206,KB-4000,10295,Fulfilled,admin,,,,,,,25888,78557,KB-4000,Focus MC12,Focus MC12,Sale,236027,UPS,Shipped,10295,30,ADM,CWL Brands,6.00,$576.0000,2.00,$669.60,"$4,017.60","$1,301.00",2.00
01-22-2026,1659,WILD SIDE LOVELAND-LL,2245 W. Eisenhower Blvd Unit B4,Loveland,Colorado,80537,WILD SIDE LOVELAND-LL,,207,KB-3000,10295,Fulfilled,admin,,,,,,,25888,78558,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,236027,UPS,Shipped,10295,30,ADM,CWL Brands,8.00,$60.0000,2.00,$55.80,$446.40,$41.96,4.00
01-22-2026,1659,WILD SIDE LOVELAND-LL,2245 W. Eisenhower Blvd Unit B4,Loveland,Colorado,80537,WILD SIDE LOVELAND-LL,,196,KB-3002,10295,Fulfilled,admin,,,,,,,25888,78559,KB-3002,Zoom 12PK,Zoom 12PK,Sale,236027,UPS,Shipped,10295,30,ADM,CWL Brands,4.00,$42.0000,2.00,$42.00,$168.00,$64.92,6.00
01-22-2026,1659,WILD SIDE LOVELAND-LL,2245 W. Eisenhower Blvd Unit B4,Loveland,Colorado,80537,WILD SIDE LOVELAND-LL,,11,Shipping,10295,Fulfilled,admin,,,,,,,25888,78576,Shipping,Shipping,Shipping Tracking: 1Z90V7160332042384,Shipping,236027,UPS,Shipped,10295,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,8.00
01-22-2026,87,Vanguard Enterprises,5118 N Sawyer Ave,Boise,Idaho,83714,Vanguard Enterprises,,206,KB-4000,10296,Fulfilled,admin,,,,,,,25889,78560,KB-4000,Focus MC12,Focus MC12,Sale,236140,Will Call,Shipped,10296,30,ADM,CWL Brands,54.00,$576.0000,2.00,$612.00,"$33,048.00","$12,876.03",2.00
01-22-2026,87,Vanguard Enterprises,5118 N Sawyer Ave,Boise,Idaho,83714,Vanguard Enterprises,,194,KB-4001,10296,Fulfilled,admin,,,,,,,25889,78561,KB-4001,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,236140,Will Call,Shipped,10296,30,ADM,CWL Brands,4.00,$651.0000,2.00,$612.00,"$2,448.00",$700.78,4.00
01-22-2026,87,Vanguard Enterprises,5118 N Sawyer Ave,Boise,Idaho,83714,Vanguard Enterprises,,11,Shipping,10296,Fulfilled,admin,,,,,,,25889,79183,Shipping,Shipping,Shipping Tracking: WILL CALL,Shipping,236140,Will Call,Shipped,10296,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,6.00
01-22-2026,1447,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,Good Vibes Boise,,206,KB-4000,10299,Fulfilled,admin,,,,,,,25892,78579,KB-4000,Focus MC12,Focus MC12,Sale,236058,Will Call,Shipped,10299,30,ADM,CWL Brands,4.00,$576.0000,1.00,$576.00,"$2,304.00",$864.61,1.00
01-22-2026,1447,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,Good Vibes Boise,,197,KB-4002,10299,Fulfilled,admin,,,,,,,25892,78580,KB-4002,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,236058,Will Call,Shipped,10299,30,ADM,CWL Brands,1.00,$504.0000,1.00,$468.00,$468.00,$119.31,2.00
01-22-2026,1447,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,Good Vibes Boise,,11,Shipping,10299,Fulfilled,admin,,,,,,,25892,78598,Shipping,Shipping,Shipping Tracking: WILL CALL,Shipping,236058,Will Call,Shipped,10299,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-22-2026,1007,WILD SIDE MOORPARK-MPARK (CA),888 New Los Angeles Ave. Suite H,Moorpark,California,93021,WILD SIDE MOORPARK-MPARK (CA),,206,KB-4000,10222,Fulfilled,admin,,,,,,,25655,77778,KB-4000,Focus MC12,Focus MC12,Sale,236072,UPS,Shipped,10222,30,ADM,CWL Brands,2.00,$576.0000,2.00,$669.60,"$1,339.20",$429.58,2.00
01-22-2026,1007,WILD SIDE MOORPARK-MPARK (CA),888 New Los Angeles Ave. Suite H,Moorpark,California,93021,WILD SIDE MOORPARK-MPARK (CA),,11,Shipping,10222,Fulfilled,admin,,,,,,,25655,78602,Shipping,Shipping,Shipping Tracking: 1Z90V7160329742455,Shipping,236072,UPS,Shipped,10222,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-22-2026,451,Inderbitzin Distributors,901 Valley Ave NW,Puyallup,Washington,98371,Inderbitzin Distributors,,206,KB-4000,10280,Fulfilled,admin,,107738136,,,,,25843,78408,KB-4000,Focus MC12,Focus MC12,Sale,236034,Saia,Shipped,10280,30,ADM,CWL Brands,56.00,$576.0000,1.00,$576.00,"$32,256.00","$12,028.17",1.00
01-22-2026,451,Inderbitzin Distributors,901 Valley Ave NW,Puyallup,Washington,98371,Inderbitzin Distributors,,197,KB-4002,10280,Fulfilled,admin,,107738136,,,,,25843,78409,KB-4002,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,236034,Saia,Shipped,10280,30,ADM,CWL Brands,12.00,$504.0000,1.00,$423.36,"$5,080.32","$1,431.68",2.00
01-22-2026,451,Inderbitzin Distributors,901 Valley Ave NW,Puyallup,Washington,98371,Inderbitzin Distributors,,205,KB-4003,10280,Fulfilled,admin,,107738136,,,,,25843,78410,KB-4003,Mango-Tango MC 12CT,Mango-Tango MC 12CT,Sale,236034,Saia,Shipped,10280,30,ADM,CWL Brands,5.00,$864.0000,1.00,$604.80,"$3,024.00",$873.69,3.00
01-22-2026,451,Inderbitzin Distributors,901 Valley Ave NW,Puyallup,Washington,98371,Inderbitzin Distributors,,11,Shipping,10280,Fulfilled,admin,,107738136,,,,,25843,78607,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122583380,Shipping,236034,Saia,Shipped,10280,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-23-2026,437,Uno Wireless distribution llc,3536 W Vista Pradera Way,south jordan,Utah,84095,Uno Wireless distribution llc,,206,KB-4000,10305,Fulfilled,BrandonG,,,,,,,25918,78688,KB-4000,Focus MC12,Focus MC12,Sale,237413,UPS,Shipped,10305,30,BG,CWL Brands,30.00,$576.0000,1.00,$612.00,"$18,360.00","$7,014.66",1.00
01-23-2026,437,Uno Wireless distribution llc,3536 W Vista Pradera Way,south jordan,Utah,84095,Uno Wireless distribution llc,,11,Shipping,10305,Fulfilled,BrandonG,,,,,,,25918,78689,Shipping,Shipping,Shipping,Shipping,237413,UPS,Shipped,10305,30,BG,CWL Brands,1.00,$0.0000,1.00,$220.98,$220.98,$0.05,2.00
01-23-2026,437,Uno Wireless distribution llc,3536 W Vista Pradera Way,south jordan,Utah,84095,Uno Wireless distribution llc,,11,Shipping,10305,Fulfilled,BrandonG,,,,,,,25918,79219,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122792640,Shipping,237413,UPS,Shipped,10305,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-23-2026,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,206,KB-4000,10307,Fulfilled,BrandonG,,,,,,,25924,78701,KB-4000,Focus MC12,Focus MC12,Sale,236935,UPS,Shipped,10307,30,BG,CWL Brands,56.00,$576.0000,1.00,$612.00,"$34,272.00","$13,094.04",1.00
01-23-2026,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,11,Shipping,10307,Fulfilled,BrandonG,,,,,,,25924,78702,Shipping,Shipping,Shipping,Shipping,236935,UPS,Shipped,10307,30,BG,CWL Brands,1.00,$0.0000,1.00,$342.72,$342.72,$0.05,2.00
01-23-2026,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,11,Shipping,10307,Fulfilled,BrandonG,,,,,,,25924,79217,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122776950,Shipping,236935,UPS,Shipped,10307,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-23-2026,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,207,KB-3000,10310,Fulfilled,DerekW,,,,,,,25928,78708,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,236447,UPS,Shipped,10310,30,DW,CWL Brands,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-23-2026,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,207,KB-3000,10311,Fulfilled,DerekW,,,,,,,25929,78714,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,236478,UPS,Shipped,10311,30,DW,CWL Brands,6.00,$60.0000,1.00,$60.00,$360.00,$31.47,1.00
01-23-2026,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,11,Shipping,10311,Fulfilled,DerekW,,,,,,,25929,78715,Shipping,Shipping,Shipping,Shipping,236478,UPS,Shipped,10311,30,DW,CWL Brands,1.00,$0.0000,1.00,$15.00,$15.00,$0.05,2.00
01-23-2026,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,11,Shipping,10310,Fulfilled,DerekW,,,,,,,25928,78735,Shipping,Shipping,Shipping Tracking: Item already shipped to customer,Shipping,236447,UPS,Shipped,10310,30,DW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-23-2026,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,11,Shipping,10311,Fulfilled,DerekW,,,,,,,25929,78743,Shipping,Shipping,Shipping Tracking: 1Z90V7160333098582,Shipping,236478,UPS,Shipped,10311,30,DW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-23-2026,1011,WILD SIDE PASO ROBLES-PAS (CA),637 Spring St,Paso Robles,California,93446,WILD SIDE PASO ROBLES-PAS (CA),,206,KB-4000,10306,Fulfilled,admin,,,,,,,25922,78696,KB-4000,Focus MC12,Focus MC12,Sale,236430,UPS,Shipped,10306,30,ADM,CWL Brands,2.00,$576.0000,2.00,$669.60,"$1,339.20",$418.21,2.00
01-23-2026,1011,WILD SIDE PASO ROBLES-PAS (CA),637 Spring St,Paso Robles,California,93446,WILD SIDE PASO ROBLES-PAS (CA),,11,Shipping,10306,Fulfilled,admin,,,,,,,25922,78738,Shipping,Shipping,Shipping Tracking: 1Z90V7160334427376,Shipping,236430,UPS,Shipped,10306,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-26-2026,1136,Montana Moon Reflexology LLC,116 Hillcrest Avenue,Glendive,Montana,59330,Montana Moon Reflexology LLC,,213,KB-3004,10193,Fulfilled,BrandonG,,,,,,,25551,77429,KB-3004,RAW 12 pk,RAW 12 pk,Sale,236911,UPS,Shipped,10193,30,BG,CWL Brands,1.00,$0.0000,1.00,$54.00,$54.00,$0.00,1.00
01-26-2026,1136,Montana Moon Reflexology LLC,116 Hillcrest Avenue,Glendive,Montana,59330,Montana Moon Reflexology LLC,,11,Shipping,10193,Fulfilled,BrandonG,,,,,,,25551,77430,Shipping,Shipping,Shipping,Shipping,236911,UPS,Shipped,10193,30,BG,CWL Brands,1.00,$0.0000,1.00,$5.00,$5.00,$0.05,2.00
01-26-2026,1136,Montana Moon Reflexology LLC,116 Hillcrest Avenue,Glendive,Montana,59330,Montana Moon Reflexology LLC,,74,CC Processing,10193,Fulfilled,BrandonG,,,,,,,25551,78909,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,236911,UPS,Shipped,10193,30,BG,CWL Brands,1.00,$0.0000,1.00,$1.77,$1.77,$0.00,3.00
01-26-2026,1136,Montana Moon Reflexology LLC,116 Hillcrest Avenue,Glendive,Montana,59330,Montana Moon Reflexology LLC,,11,Shipping,10193,Fulfilled,BrandonG,,,,,,,25551,79049,Shipping,Shipping,Shipping Tracking: 1Z90V7160326455566,Shipping,236911,UPS,Shipped,10193,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-26-2026,1916,iCloud Vape and Smoke 5 | Cheyenne,509 W Lincolnway,Cheyenne,Wyoming,82001-4325,iCloud Vape and Smoke 5 | Cheyenne,Brandon Good,206,KB-4000,10315,Fulfilled,BrandonG,,,,,,,25997,78912,KB-4000,Focus MC12,Focus MC12,Sale,236959,UPS,Shipped,10315,30,BG,CWL Brands,2.00,$576.0000,1.00,$684.00,"$1,368.00",$494.21,1.00
01-26-2026,1916,iCloud Vape and Smoke 5 | Cheyenne,509 W Lincolnway,Cheyenne,Wyoming,82001-4325,iCloud Vape and Smoke 5 | Cheyenne,Brandon Good,11,Shipping,10315,Fulfilled,BrandonG,,,,,,,25997,79048,Shipping,Shipping,Shipping Tracking: 1Z90V7160330065149,Shipping,236959,UPS,Shipped,10315,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-26-2026,919,Smoke Solutions Super Store | SD,615 E North St,Rapid City,South Dakota,57701,Smoke Solutions Super Store | SD,,206,KB-4000,10316,Fulfilled,BrandonG,,,,,,,25998,78913,KB-4000,Focus MC12,Focus MC12,Sale,236966,UPS,Shipped,10316,30,BG,CWL Brands,2.00,$576.0000,1.00,$720.00,"$1,440.00",$494.21,1.00
01-26-2026,919,Smoke Solutions Super Store | SD,615 E North St,Rapid City,South Dakota,57701,Smoke Solutions Super Store | SD,,74,CC Processing,10316,Fulfilled,BrandonG,,,,,,,25998,78915,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,236966,UPS,Shipped,10316,30,BG,CWL Brands,1.00,$0.0000,1.00,$43.20,$43.20,$0.00,2.00
01-26-2026,919,Smoke Solutions Super Store | SD,615 E North St,Rapid City,South Dakota,57701,Smoke Solutions Super Store | SD,,11,Shipping,10316,Fulfilled,BrandonG,,,,,,,25998,79047,Shipping,Shipping,Shipping Tracking: 1Z90V7160310782009,Shipping,236966,UPS,Shipped,10316,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-26-2026,2026,Numia Healing,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,Numia Healing,Brandon Good,207,KB-3000,10314,Fulfilled,BrandonG,,,,,,,25996,78910,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,236942,UPS,Shipped,10314,30,BG,CWL Brands,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-26-2026,2026,Numia Healing,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,Numia Healing,Brandon Good,11,Shipping,10314,Fulfilled,BrandonG,,,,,,,25996,78911,Shipping,Shipping,Shipping,Shipping,236942,UPS,Shipped,10314,30,BG,CWL Brands,1.00,$0.0000,1.00,$10.00,$10.00,$0.05,2.00
